url,categoria,subcategoria,nombre,sku,marca,precio_ars,stock,unidad,tamano,material,uso,imagen
https://www.neuconmateriales.com.ar/catalog/product/view/id/17526,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 1"" x 3/16"" barra 25.4mm x 4.8mm x 6m",VARIAS-PL-25448-6,VARIAS,17597.151,20,UNIDAD,"1x3/16""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-25448-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18357,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 1"" x 3/8"" barra 25.4mm x 9.5mm x 6m",VARIAS-PL-25495-6,VARIAS,39416.234,40,UNIDAD,"1x3/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-25495-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17520,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 1/2"" x 1/8"" barra 12.7mm x 3.2mm x 6m",VARIAS-PL-12732-6,VARIAS,7076.927,142,UNIDAD,"1/2x1/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-12732-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18345,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 1/2"" x 3/16"" barra x 12.7mm x 4.8mm x 6m",VARIAS-PL-12748-6,VARIAS,10053.043,77,UNIDAD,"1/2x3/16""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-12748-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18385,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 2 1/2"" x 1/4"" barra 63.5mm x 6.4mm x 6m",VARIAS-PL-63564-6,VARIAS,65422.643,52,UNIDAD,"2 1/2x1/4""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-63564-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18387,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 2 1/2"" x 3/8"" barra 63.5mm x 9.5mm x 6m",VARIAS-PL-63595-6,VARIAS,84057.97399999999,23,UNIDAD,"2 1/2x3/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-63595-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18373,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 2"" x 1/4"" barra 50.8mm x 6.4mm x 6m",VARIAS-PL-50864-6,VARIAS,45991.374,18,UNIDAD,"2x1/4""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-50864-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17531,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 2"" x 1/8"" barra 50.8mm x 3.2mm x 6m",VARIAS-PL-50832-6,VARIAS,24622.169,19,UNIDAD,"2x1/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-50832-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17532,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 2"" x 3/16"" barra 50.8mm x 4.8mm x 6m",VARIAS-PL-50848-6,VARIAS,37284.94,0,UNIDAD,,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-50848-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18375,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 2"" x 3/8"" barra 50.8mm x 9.5mm x 6m",VARIAS-PL-50895-6,VARIAS,64021.1,6,UNIDAD,"2x3/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-50895-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18394,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 3"" x 1/4"" barra 76.2mm x 6.4mm x 6m",VARIAS-PL-76264-6,VARIAS,77742.379,9,UNIDAD,"3x1/4""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-76264-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18393,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 3"" x 3/16"" barra 76.2mm x 4.8mm x 6m",VARIAS-PL-76248-6,VARIAS,64758.958,0,UNIDAD,,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-76248-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18396,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 3"" x 3/8"" barra 76.2mm x 9.5mm x 6m",VARIAS-PL-76295-6,VARIAS,99007.766,12,UNIDAD,"3x3/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-76295-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17522,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 3/4"" x 1/8"" barra 19mm x 3.2mm x 6m",VARIAS-PL-1932-6,VARIAS,10727.86,18,UNIDAD,"3/4x1/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-1932-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18407,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 4"" x 1/4"" barra 101.6mm x 6.4mm x 6m",VARIAS-PL-1010664-6,VARIAS,121545.468,0,UNIDAD,,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-1010664-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17521,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 5/8"" x 1/8"" barra 15.9mm x 3.2mm x 6m",VARIAS-PL-15932-6,VARIAS,8928.348,74,UNIDAD,"5/8x1/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-15932-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17523,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Planchuela lisa herreria acero laminado 7/8"" x 1/8"" barra 22.2mm x 3.2mm x 6m",VARIAS-PL-22232-6,VARIAS,12181.312,25,UNIDAD,"7/8x1/8""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pl-22232-6_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/19588,Construcción,Revestimientos interiores en seco,Revestimiento seco interior con placas de yeso,EST-245-CCO,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/o/m/omega_std_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15468,Construcción,Revestimientos y fachadas exteriores,Revestimientos plásticos Weberplast texturado,EST-249-1,WEBER,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/w/e/weberplast.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/953,Construcción,"Steelframing, placas de exterior y complementos",Anclaje steel framing galvanizado S/HTT 14 L 90° 60mm x 70mm x 345mm,VARIAS-10366,VARIAS,15884.154,37,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-10366v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23263,Construcción,"Steelframing, placas de exterior y complementos",Arandela suplemento anclaje galvanizado steel framing 3.2mm x 58mm x 68mm,VARIAS-ACPV14,VARIAS,674.817,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-acpv14v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/4259,Construcción,"Steelframing, placas de exterior y complementos",Cartela cruz san andres galvanizado perforada 0.94mm x 200mm x 200mm,VARIAS-10713,VARIAS,3772.054,0,UNIDAD,200x200mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-10713.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/716,Construcción,"Steelframing, placas de exterior y complementos",Cinta fibra vidrio tramada/malla autoadhesiva tomado juntas invisibles construccion seco y terminacion exterior rollo x 50mm x 45m,VARIAS-575,VARIAS,2349.7958,0,ROLLO,,,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-575_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/837,Construcción,"Steelframing, placas de exterior y complementos",Cinta fibra vidrio tramada/malla autoadhesiva tomado juntas invisibles construccion seco y terminacion exterior rollo x 50mm x 90m,VARIAS-1169,VARIAS,5831.6918,0,ROLLO,90m,Vitreo,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-1169.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17005,Construcción,"Steelframing, placas de exterior y complementos",Conector Z derecha steel framing galvanizado 40mm x 40mm x 135mm,VARIAS-CSFZD,VARIAS,986.271,32,UNIDAD,135mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-csfzd.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17006,Construcción,"Steelframing, placas de exterior y complementos",Conector Z izquierda steel framing galvanizado 40mm x 40mm x 135mm,VARIAS-CSFZI,VARIAS,986.271,32,UNIDAD,135mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-csfzi.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23260,Construcción,"Steelframing, placas de exterior y complementos",Conector Z izquierda steel framing galvanizado 40mm x 40mm x 200mm,VARIAS-CZ200,VARIAS,1574.573,80,UNIDAD,200mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-cz200.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/40626,Construcción,"Steelframing, placas de exterior y complementos",Conector steel framing L40 galvanizado angular 1.25mm x 40mm x 50mm x 70mm,PRODUMET-TEMP-CONL40,PRODUMET,951.665,0,UNIDAD,40mm,Otros metales,,https://media.xcons.com.ar/media/catalog/product/p/r/produmet-temp-conl40.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/14957,Construcción,"Steelframing, placas de exterior y complementos",Fleje steel framing cruz san andres galvanizado 0.94mm x 50mm x 50m,VARIAS-CSA945050,VARIAS,154394.669,5,ROLLO,,,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-csa945050_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23326,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 100mm x 40mm x 0.9mm x 6m,PRADECON-27403,PRADECON,31491.46,91,UNIDAD,100mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27403.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23327,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 100mm x 40mm x 1.25mm x 6m,PRADECON-27404,PRADECON,42236.623,8,UNIDAD,100mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27404.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23329,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 150mm x 40mm x 0.9mm x 6m,PRADECON-27410,PRADECON,39537.355,1,UNIDAD,150mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27410.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23330,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 150mm x 40mm x 1.25mm x 6m,PRADECON-27411,PRADECON,53120.21,2,UNIDAD,150mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27411.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23331,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 150mm x 40mm x 1.6mm x 6m,PRADECON-27412,PRADECON,68418.724,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27412.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24572,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 150mm x 40mm x 2.5mm x 6m,PRADECON-27472,PRADECON,124148.4321,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27472.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23332,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 150mm x 40mm x 2mm x 6m,PRADECON-27413,PRADECON,82085.432,0,UNIDAD,150mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27413.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23333,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 200mm x 40mm x 1.25mm x 6m,PRADECON-27415,PRADECON,61414.8205,1,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27415.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23334,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 200mm x 40mm x 1.6mm x 6m,PRADECON-27416,PRADECON,74982.248,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27416.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23335,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 200mm x 40mm x 2mm x 6m,PRADECON-27417,PRADECON,101133.252,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27417.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23336,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 250mm x 40mm x 1.6mm x 6m,PRADECON-27419,PRADECON,95824.014,7,UNIDAD,250mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27419.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24573,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 250mm x 40mm x 2.5mm x 6m,PRADECON-27473,PRADECON,124137.1428,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27473.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24570,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 300mm x 40mm x 1.6mm x 6m,PRADECON-27422,PRADECON,111292.896,16,UNIDAD,300mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27422.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23322,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 70mm x 40mm x 0.9mm x 6m,PRADECON-27397,PRADECON,27650.194,20,UNIDAD,70mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27397.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23324,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 90mm x 40mm x 1.2mm x 6m,PRADECON-27401,PRADECON,35380.6662,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27401.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23325,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGC 90mm x 40mm x 1.6mm x 6m,PRADECON-27402,PRADECON,44694.3387,0,UNIDAD,,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27402.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23347,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 100mm x 35mm x 0.9mm x 6m,PRADECON-27454,PRADECON,26940.771,0,UNIDAD,100mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27454.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23348,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 100mm x 35mm x 1.25mm x 6m,PRADECON-27455,PRADECON,36595.845,8,UNIDAD,100mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27455.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23349,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 100mm x 35mm x 1.6mm x 6m,PRADECON-27456,PRADECON,45974.071,78,UNIDAD,100mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27456.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23350,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 150mm x 35mm x 0.9mm x 6m,PRADECON-27461,PRADECON,34952.06,45,UNIDAD,150mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27461.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23353,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 150mm x 35mm x 2mm x 6m,PRADECON-27464,PRADECON,64495.7709,0,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27464.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23356,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 200mm x 35mm x 1.25mm x 6m,PRADECON-27468,PRADECON,56234.75,1,UNIDAD,200mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27468.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23354,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 200mm x 35mm x 1.6mm x 6m,PRADECON-27466,PRADECON,61300.899,0,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27466.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23355,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 200mm x 35mm x 2mm x 6m,PRADECON-27467,PRADECON,88349.118,0,UNIDAD,200mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27467.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23357,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 250mm x 35mm x 1.6mm x 6m,PRADECON-27469,PRADECON,75627.0207,0,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27469.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23358,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 250mm x 35mm x 2mm x 6m,PRADECON-27470,PRADECON,94333.3908,0,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27470.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23342,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 70mm x 35mm x 0.9mm x 6m,PRADECON-27448,PRADECON,22130.537,67,UNIDAD,70mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27448.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23345,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 90mm x 35mm x 1.2mm x 6m,PRADECON-27452,PRADECON,29408.6265,0,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27452.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23346,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing PGU 90mm x 35mm x 1.6mm x 6m,PRADECON-27453,PRADECON,37390.1616,0,UNIDAD,,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27453.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23338,Construcción,"Steelframing, placas de exterior y complementos",Perfil steel framing c/punch PGC 100mm x 40mm x 0.9mm x 6m,PRADECON-27425,PRADECON,31474.157,0,UNIDAD,100mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27425.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15876,Construcción,"Steelframing, placas de exterior y complementos",Placa cementicia construccion seco Superboard Estructural borde recto 10mm x 1200mm x 2400mm,SUPERBOARD-292964,SUPERBOARD,1.21,0,UNIDAD,,Cementicios,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-292964.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/806,Construcción,"Steelframing, placas de exterior y complementos",Placa cementicia construccion seco Superboard ST estandar borde recto exterior 10mm x 1200mm x 2400mm,SUPERBOARD-81992,SUPERBOARD,74064.8744,48,UNIDAD,10mm,Cementicios,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-81992_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/810,Construcción,"Steelframing, placas de exterior y complementos",Placa cementicia construccion seco Superboard ST estandar borde recto exterior 6mm x 1200mm x 2400mm,SUPERBOARD-81989,SUPERBOARD,47441.6316,73,UNIDAD,6mm,Cementicios,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-81989_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/791,Construcción,"Steelframing, placas de exterior y complementos",Placa cementicia construccion seco Superboard ST estandar borde recto exterior 8mm x 1.20m x 2.40m,SUPERBOARD-81991,SUPERBOARD,63851.7968,0,UNIDAD,8mm,Cementicios,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-81991_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15895,Construcción,"Steelframing, placas de exterior y complementos",Placa cementicia construccion seco siding cedral texturado simil madera gris exterior 8mm x 200mm x 3600mm,SUPERBOARD-195737,SUPERBOARD,18174.5388,549,UNIDAD,8mm,Cementicios,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-195737.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15793,Construcción,"Steelframing, placas de exterior y complementos",Placa yeso cielorraso exterior Semi Cubiertos borde rebajado 12.5mm x 1200mm x 2400mm,DURLOCK-114183,DURLOCK,35219.3248,0,UNIDAD,12.5mm,Yeso,Exterior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-114183.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/954,Construcción,"Steelframing, placas de exterior y complementos",Tensor steel framing cruz san andres galvanizado 35mm x 35mm x 50mm,VARIAS-10367,VARIAS,1643.785,0,UNIDAD,35x50mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-10367-2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15503,Construcción,Techos y entrepisos de steelframing,Cubierta Steel Framing pendiente única,EST-228,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/c/s/csf_c2_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15502,Construcción,Techos y entrepisos de steelframing,Entrepiso Steel Framing,EST-225,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/e/n/entrepiso_steel.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15673,Construcción,Techos y entrepisos metalicos,Cubierta de perfiles metálicos IPN con pendiente única,EST-227,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/c/m/cmec2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15657,Construcción,Techos y entrepisos metalicos,Entrepiso de perfiles metálicos IPN,EST-224,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/e/m/eme-1.0.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17548,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 100mm x 100mm x 1.60mm x 6m,VARIAS-TBQ-100100160-6,VARIAS,108974.294,6,UNIDAD,100x100mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-tbq-100100160-6v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17549,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 100mm x 100mm x 2mm x 6m,VARIAS-TBQ-100100200-6,VARIAS,120221.244,4,UNIDAD,100x100mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-tbq-100100200-6v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18504,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 100mm x 100mm x 3.20mm x 6m,VARIAS-TBQ-100100320-6,VARIAS,193966.63,7,UNIDAD,100x100mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-tbq-100100200-6v2_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18506,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 100mm x 100mm x 4.75mm x 6m,VARIAS-TBQ-100100475-6,VARIAS,440237.204,2,UNIDAD,,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-tbq-100100200-6v2_2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24796,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 10mm x 10mm x 1.2mm x 6m,TERNIUM-TEMP-TEC10-12,TERNIUM,9257.105,43,UNIDAD,10x10mm,Acero,,https://media.xcons.com.ar/media/catalog/product/t/e/ternium-temp-tec12-09v2_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24798,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 15mm x 15mm x 1.2mm x 6m,TERNIUM-TEMP-TEC15-12,TERNIUM,11662.222,0,UNIDAD,15x15mm,,,https://media.xcons.com.ar/media/catalog/product/t/e/ternium-temp-tec15-09v2_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24804,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 15mm x 15mm x 1.6mm x 6m,TERNIUM-TEMP-TEC15-16,TERNIUM,15278.549,57,UNIDAD,15x15mm,Acero,,https://media.xcons.com.ar/media/catalog/product/t/e/ternium-temp-tec15-09v2_2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17537,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 20mm x 20mm x 1.25mm x 6m,VARIAS-TBQ-2020125-6,VARIAS,15711.124,0,UNIDAD,20x20mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-tbq-202009-6v2_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17538,Construcción,Tubos y caños estructurales,Caño cuadrado estructural 20mm x 20mm x 1.60mm x 6m,VARIAS-TBQ-2020160-6,VARIAS,20504.055,0,UNIDAD,20x20mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-tbq-202009-6v2_2.jpg
